timestamp,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,squared norm,zero velocity,px,py,pz,vx,vy,vz,q0,q1,q2,q3,psi,theta,phi
482.0,0.30084224835403917,-0.14156115339478054,-0.3165820550657181,163.21413857860114,263.1966932998536,64.50502886213346,100072.25314443669,False,-0.18320692848208733,-0.10918615421530753,-0.647661880519504,-0.5811329494029589,-0.1596823040175215,-3.0381056471932952,0.2559274277561555,0.25075378541344673,-0.8520961516492888,0.38151780976439004,-2.444285953313735,-0.24732937939384544,-2.2093415523890623
492.0,0.30259888161700377,-0.11572621993336663,-0.3038602983287594,-7.693624134120682,247.123952138027,-90.86901502154022,69386.61746361988,False,-0.18905674409307294,-0.11073448583657712,-0.6783245509315857,-0.5888301730673924,-0.14998402101262678,-3.094428435098623,0.27749133773484547,0.2491250083572131,-0.844666841805523,0.3840224134701358,-2.420926298746765,-0.28112461383332876,-2.18164955194135
502.0,0.2918474348339446,-0.09315518255210423,-0.2518448624051678,-171.24077053021165,242.20871001898323,-250.9343253208349,150956.4963250631,False,-0.19498514253243618,-0.11219338863853875,-0.7095734425926219,-0.596849514360335,-0.14179653933624314,-3.155349897054335,0.30737963244908373,0.25529161290070984,-0.8386286207362871,0.37019723178323904,-2.3748356325647086,-0.3326386982041016,-2.1749716859081496
513.0,0.5689651336183836,-0.09991425298044074,-0.6132409428053267,-304.1705648769302,264.7950979612505,-395.5167843532546,319069.70314699796,False,-0.2016226105294949,-0.11357309892519218,-0.7444149338228403,-0.6099628478324092,-0.1090598767376929,-3.1794666900505146,0.34971591889083653,0.26845647930395217,-0.8307937725524832,0.33972283155842986,-2.3003293919128303,-0.4100792674437243,-2.1797374705665438
523.0,0.5596577221793261,-0.14948469596856448,-0.7010415321403487,-256.03260161852916,427.76731302706395,-334.91479040062825,360705.4840150433,False,-0.20770281776954722,-0.11450807998631092,-0.7762825132108178,-0.6060786019080167,-0.07793633721636095,-3.19404918702738,0.39602514607872846,0.2719108853725259,-0.8164689829274913,0.32032320241686946,-2.2280613365405895,-0.49210909663625774,-2.1482479772985594
532.0,-0.10561049022624874,0.0344634845296502,0.14673268480970492,-116.79879027454166,563.8059948308669,-172.79187773044308,361376.1902264323,False,-0.21317202974193766,-0.11523571299304286,-0.8054929660217084,-0.6093018434695942,-0.0837598886655183,-3.2971625469303545,0.43858975396630795,0.26482909279063627,-0.79723478818193,0.31925111094556163,-2.1654795783167806,-0.5588648037444295,-2.0774624242194726
542.0,0.6174623693531721,0.056818046638002,-0.5244883350813568,-67.00138711247502,623.343972606934,-53.39624233388682,395898.052755769,False,-0.21929207760957953,-0.1159073890086817,-0.8385939453204034,-0.6147077305023292,-0.050575314633351943,-3.32303331260736,0.48425323522093033,0.24835810731821523,-0.7729262220271018,0.32619336291575185,-2.0982212422225235,-0.6268030334694623,-1.9745538830173073
552.0,-0.029444699475070838,0.012489273576514606,-0.04289219961416163,67.78881736080905,799.6701022469002,241.25099337594457,702269.637991625,False,-0.22542521452932113,-0.11639242426159688,-0.872322851586823,-0.6119196536058363,-0.04643173985604401,-3.4227479386465363,0.5281452433177933,0.21158353085256237,-0.7407811371666985,0.3571250736797471,-2.0427932808013245,-0.6833011788884031,-1.8143981256091688
562.0,0.678437257609887,-0.055014596795485024,-0.2419386804909386,70.53867136137922,841.0778384073219,242.16432989859896,771031.1970925992,False,-0.231568181989646,-0.11676390078699822,-0.9066997082545751,-0.6166738385232488,-0.027863565210032352,-3.4526233949321528,0.5720569882488281,0.1725268525200801,-0.7022403124132014,0.3870966687753896,-1.966175940175899,-0.7340388246127859,-1.6325399099345217
573.0,1.0709558835287512,-0.03445320820129773,-0.11587422572701377,-0.03506055276756115,611.0842678775239,-164.3635086033585,400439.346637058,False,-0.23847328367189208,-0.11690505145589529,-0.9446662578054713,-0.6387991935867113,0.0021998060476856153,-3.4503856138706506,0.6183064261169213,0.16078688575820396,-0.6647299902408182,0.38727093986657457,-1.8300221826283598,-0.7718713380073603,-1.4805782188103063
583.0,-0.14828372310991447,0.026394762232450554,0.032883814833319924,-84.13298824074019,-176.21315814937253,-358.68767764998427,166786.2869132313,False,-0.24486813301450724,-0.11690545625610597,-0.9797325095891414,-0.6401706566341276,-0.002280756263233128,-3.562864743511707,0.621025477969099,0.18277109400529387,-0.6715449478412211,0.3604850425999555,-1.8001556395630753,-0.7786521181818147,-1.5268913113724507
593.0,0.20462996315677473,0.09375186447970264,-0.03940825836336104,-72.91762462023951,-143.8889116329347,-261.6199170010017,94465.97984277966,False,-0.25130438603155275,-0.11686325434188524,-1.0157671411534896,-0.6470799463683264,0.010721138843664874,-3.6440615693179224,0.6218543470225142,0.19892742188544513,-0.6772025009302293,0.33929607225114644,-1.7809076689937746,-0.7856036287703778,-1.5656343435468059
602.0,0.41730392613256423,0.1483329426219839,-0.06005221104825927,-67.46277743154886,84.07662697908987,30.745323686984303,12565.380471577158,False,-0.2571764252448548,-0.11668390364252272,-1.048811566748291,-0.6578176570260726,0.02913457243861295,-3.6991441188097025,0.6266044772507333,0.19197975831057967,-0.6753323177013075,0.3382851787420296,-1.774338084099865,-0.7986927295457648,-1.5505266238621054
612.0,0.4655488249308284,0.05434044732924885,-0.005511844124565953,-64.15848164551565,228.51251335854786,458.88407368269776,266908.8726081261,False,-0.2638030784409649,-0.1163344870550165,-1.0860763903788815,-0.6675129819640331,0.04074874570970022,-3.7538206076004665,0.6270507178698347,0.15472158987085985,-0.6717059671022814,0.3628770047908071,-1.8157784013769172,-0.818464772159996,-1.497935851564766
622.0,0.9722805846216442,-0.32722231064850793,0.014874326462250842,-57.23446754128935,-252.69067194193025,483.39892967671994,300802.88517379755,False,-0.270456172167781,-0.11592461536616074,-1.1236023439397695,-0.6631057634075288,0.04122559190863281,-3.7513701045292143,0.5970171262053597,0.13111926552793887,-0.6930848752205041,0.38211470132080233,-1.9479905594367852,-0.8144698494914374,-1.5636820099956923
