time,x-acceleration,y-acceleration,z-acceleration,x-rotation,y-rotation,z-rotation
161.88,0.761,0.017,-0.64,-0.168,0.454,0.015
161.92,0.761,0.017,-0.64,-0.152,0.442,0.019
161.96,0.761,0.017,-0.64,-0.076,0.393,0.0
162.0,0.761,0.017,-0.64,-0.069,0.423,-0.019
162.04,0.761,0.017,-0.64,-0.099,0.431,0.065
162.08,0.761,0.017,-0.64,-0.057,0.385,0.046
162.12,0.761,0.017,-0.64,-0.126,0.412,0.011
162.16,0.761,0.017,-0.64,-0.145,0.389,0.019
162.2,0.761,0.017,-0.64,-0.152,0.396,0.0
162.24,0.761,0.017,-0.64,-0.152,0.427,0.008
162.28,0.761,0.017,-0.64,-0.095,0.4,0.004
162.32,0.761,0.017,-0.64,-0.137,0.408,0.019
162.36,0.761,0.017,-0.64,-0.118,0.419,0.0
162.4,0.761,0.017,-0.64,-0.076,0.404,0.05
162.44,0.761,0.017,-0.64,-0.069,0.415,-0.004
162.48,0.761,0.017,-0.64,-0.08,0.415,0.004
162.52,0.761,0.017,-0.64,-0.141,0.373,-0.019
162.56,0.761,0.017,-0.64,-0.118,0.408,0.034
162.6,0.761,0.017,-0.64,-0.091,0.442,0.027
162.64,0.761,0.017,-0.64,-0.13,0.423,-0.023
162.68,0.761,0.017,-0.64,-0.111,0.469,0.004
162.72,0.761,0.017,-0.64,-0.107,0.404,0.027
162.76,0.761,0.017,-0.64,-0.053,0.385,0.0
162.8,0.761,0.017,-0.64,-0.114,0.419,0.019
162.84,0.761,0.017,-0.64,-0.118,0.381,0.027
162.88,0.761,0.017,-0.64,-0.13,0.396,0.008
162.92,0.761,0.017,-0.64,-0.118,0.446,-0.008
162.96,0.761,0.017,-0.64,-0.114,0.446,-0.015
163.0,0.761,0.017,-0.64,-0.084,0.396,-0.019
163.04,0.761,0.017,-0.64,-0.152,0.412,-0.008
163.08,0.761,0.017,-0.64,-0.088,0.412,0.004
163.12,0.761,0.017,-0.64,-0.111,0.396,0.027
163.16,0.761,0.017,-0.64,-0.084,0.393,0.05
163.2,0.761,0.017,-0.64,-0.095,0.412,0.023
163.24,0.761,0.017,-0.64,-0.149,0.431,0.004
163.28,0.761,0.017,-0.64,-0.13,0.423,0.042
163.32,0.761,0.017,-0.64,-0.099,0.389,0.038
163.36,0.761,0.017,-0.64,-0.13,0.385,0.027
163.4,0.761,0.017,-0.64,-0.152,0.396,0.076
163.44,0.761,0.017,-0.64,-0.145,0.381,0.011
163.48,0.761,0.017,-0.64,-0.038,0.381,0.008
163.52,0.761,0.017,-0.64,-0.111,0.408,0.046
163.56,0.761,0.017,-0.64,-0.137,0.415,0.023
163.6,0.761,0.017,-0.64,-0.095,0.373,0.019
163.64,0.761,0.017,-0.64,-0.107,0.404,0.008
163.68,0.761,0.017,-0.64,-0.099,0.404,0.011
163.72,0.761,0.017,-0.64,-0.095,0.434,0.023
163.76,0.761,0.017,-0.64,-0.114,0.396,0.008
163.8,0.761,0.017,-0.64,-0.114,0.396,0.008
163.84,0.761,0.017,-0.64,-0.084,0.4,-0.011
163.88,0.761,0.017,-0.64,-0.065,0.419,0.019
163.92,0.761,0.017,-0.64,-0.095,0.404,0.034
163.96,0.761,0.017,-0.64,-0.122,0.415,0.046
164.0,0.761,0.017,-0.64,-0.118,0.385,0.034
164.04,0.761,0.017,-0.64,-0.053,0.415,0.0
164.08,0.761,0.017,-0.64,-0.072,0.419,-0.027
164.12,0.761,0.017,-0.64,-0.126,0.438,0.027
164.16,0.761,0.017,-0.64,-0.156,0.442,0.011
164.2,0.761,0.017,-0.64,-0.091,0.434,0.034
164.24,0.761,0.017,-0.64,-0.145,0.446,-0.034
164.28,0.761,0.017,-0.64,-0.091,0.412,0.03
164.32,0.761,0.017,-0.64,-0.061,0.408,0.011
164.36,0.761,0.017,-0.64,-0.114,0.427,-0.011
164.4,0.761,0.017,-0.64,-0.126,0.37,0.038
164.44,0.761,0.017,-0.64,-0.107,0.4,0.038
164.48,0.761,0.017,-0.64,-0.061,0.457,0.042
164.52,0.761,0.017,-0.64,-0.061,0.431,0.069
164.56,0.761,0.017,-0.64,-0.069,0.373,0.053
164.6,0.761,0.017,-0.64,-0.103,0.442,0.004
164.64,0.761,0.017,-0.64,-0.091,0.438,0.0
164.68,0.761,0.017,-0.64,-0.126,0.434,0.03
164.72,0.761,0.017,-0.64,-0.084,0.412,0.023
164.76,0.761,0.017,-0.64,-0.152,0.408,0.004
164.8,0.761,0.017,-0.64,-0.118,0.442,0.011
164.84,0.761,0.017,-0.64,-0.107,0.412,0.008
164.88,0.761,0.017,-0.64,-0.111,0.396,0.061
164.92,0.761,0.017,-0.64,-0.118,0.431,0.038
164.96,0.761,0.017,-0.64,-0.13,0.431,0.004
165.0,0.761,0.017,-0.64,-0.13,0.377,0.0
165.04,0.761,0.017,-0.64,-0.107,0.415,0.027
165.08,0.761,0.017,-0.64,-0.091,0.434,0.023
165.12,0.761,0.017,-0.64,-0.08,0.373,0.061
165.16,0.761,0.017,-0.64,-0.099,0.396,0.053
165.2,0.761,0.017,-0.64,-0.114,0.412,0.03
165.24,0.761,0.017,-0.64,-0.114,0.412,-0.019
165.28,0.761,0.017,-0.64,-0.111,0.393,-0.03
165.32,0.761,0.017,-0.64,-0.152,0.389,0.0
165.36,0.761,0.017,-0.64,-0.076,0.415,0.004
165.4,0.761,0.017,-0.64,-0.118,0.423,0.011
165.44,0.761,0.017,-0.64,-0.103,0.423,0.027
165.48,0.761,0.017,-0.64,-0.103,0.423,0.004
165.52,0.761,0.017,-0.64,-0.076,0.415,0.015
165.56,0.761,0.017,-0.64,-0.103,0.434,0.03
165.6,0.761,0.017,-0.64,-0.111,0.454,0.011
165.64,0.761,0.017,-0.64,-0.103,0.4,-0.019
165.68,0.761,0.017,-0.64,-0.118,0.423,0.057
165.72,0.761,0.017,-0.64,-0.179,0.389,0.03
165.76,0.761,0.017,-0.64,-0.118,0.396,0.042
165.8,0.761,0.017,-0.64,-0.069,0.389,0.011
165.84,0.761,0.017,-0.64,-0.065,0.415,0.03
165.88,0.761,0.017,-0.64,-0.088,0.423,0.05
165.92,0.761,0.017,-0.64,-0.091,0.419,0.038
165.96,0.761,0.017,-0.64,-0.133,0.415,0.015
166.0,0.761,0.017,-0.64,-0.114,0.438,0.027
166.04,0.761,0.017,-0.64,-0.114,0.412,0.015
166.08,0.761,0.017,-0.64,-0.084,0.454,-0.023
166.12,0.761,0.017,-0.64,-0.114,0.442,-0.011
166.16,0.761,0.017,-0.64,-0.103,0.415,0.05
166.2,0.761,0.017,-0.64,-0.076,0.408,0.019
166.24,0.761,0.017,-0.64,-0.122,0.393,0.0
166.28,0.761,0.017,-0.64,-0.137,0.4,0.0
166.32,0.761,0.017,-0.64,-0.088,0.419,0.011
166.36,0.761,0.017,-0.64,-0.072,0.408,0.027
166.4,0.761,0.017,-0.64,-0.069,0.385,0.004
166.44,0.761,0.017,-0.64,-0.103,0.431,0.011
166.48,0.761,0.017,-0.64,-0.122,0.431,-0.011
166.52,0.761,0.017,-0.64,-0.084,0.415,0.034
166.56,0.761,0.017,-0.64,-0.107,0.385,0.057
166.6,0.761,0.017,-0.64,-0.107,0.419,0.042
166.64,0.761,0.017,-0.64,-0.069,0.419,0.019
166.68,0.761,0.017,-0.64,-0.088,0.442,-0.008
166.72,0.761,0.017,-0.64,-0.122,0.419,0.0
166.76,0.761,0.017,-0.64,-0.099,0.396,0.03
166.8,0.761,0.017,-0.64,-0.095,0.419,-0.015
166.84,0.761,0.017,-0.64,-0.133,0.419,-0.046
166.88,0.761,0.017,-0.64,-0.091,0.393,0.011
166.92,0.761,0.017,-0.64,-0.103,0.438,-0.004
166.96,0.761,0.017,-0.64,-0.137,0.419,0.008
167.0,0.761,0.017,-0.64,-0.141,0.385,-0.004
167.04,0.761,0.017,-0.64,-0.13,0.381,0.023
167.08,0.761,0.017,-0.64,-0.152,0.351,-0.008
167.12,0.761,0.017,-0.64,-0.095,0.396,-0.034
167.16,0.761,0.017,-0.64,-0.065,0.45,0.008
167.2,0.761,0.017,-0.64,-0.069,0.434,0.0
167.24,0.761,0.017,-0.64,-0.114,0.404,0.027
167.28,0.761,0.017,-0.64,-0.145,0.4,0.019
167.32,0.761,0.017,-0.64,-0.114,0.404,0.015
167.36,0.761,0.017,-0.64,-0.095,0.404,0.004
167.4,0.761,0.017,-0.64,-0.122,0.389,0.019
167.44,0.761,0.017,-0.64,-0.088,0.404,0.042
167.48,0.761,0.017,-0.64,-0.099,0.396,0.011
167.52,0.761,0.017,-0.64,-0.156,0.4,-0.011
167.56,0.761,0.017,-0.64,-0.095,0.423,0.011
167.6,0.761,0.017,-0.64,-0.114,0.442,0.004
167.64,0.761,0.017,-0.64,-0.118,0.423,0.034
167.68,0.761,0.017,-0.64,-0.091,0.377,0.019
167.72,0.761,0.017,-0.64,-0.103,0.423,-0.011
167.76,0.761,0.017,-0.64,-0.133,0.427,0.038
167.8,0.761,0.017,-0.64,-0.137,0.37,0.011
167.84,0.761,0.017,-0.64,-0.122,0.431,0.011
167.88,0.761,0.017,-0.64,-0.137,0.454,0.034
167.92,0.761,0.017,-0.64,-0.156,0.404,0.027
167.96,0.761,0.017,-0.64,-0.084,0.438,0.004
168.0,0.761,0.017,-0.64,-0.103,0.454,0.057
168.04,0.761,0.017,-0.64,-0.133,0.419,0.046
168.08,0.761,0.017,-0.64,-0.118,0.381,-0.019
168.12,0.761,0.017,-0.64,-0.084,0.393,0.015
168.16,0.761,0.017,-0.64,-0.091,0.423,0.011
168.2,0.761,0.017,-0.64,-0.133,0.412,0.004
168.24,0.761,0.017,-0.64,-0.095,0.404,0.015
168.28,0.761,0.017,-0.64,-0.091,0.412,0.0
168.32,0.761,0.017,-0.64,-0.114,0.393,0.019
168.36,0.761,0.017,-0.64,-0.126,0.385,-0.004
168.4,0.761,0.017,-0.64,-0.137,0.434,0.027
168.44,0.761,0.017,-0.64,-0.111,0.423,0.015
168.48,0.761,0.017,-0.64,-0.133,0.412,0.0
168.52,0.761,0.017,-0.64,-0.111,0.4,0.03
168.56,0.761,0.017,-0.64,-0.111,0.419,0.046
168.6,0.761,0.017,-0.64,-0.091,0.427,0.03
168.64,0.761,0.017,-0.64,-0.053,0.415,-0.015
168.68,0.761,0.017,-0.64,-0.088,0.385,0.084
168.72,0.761,0.017,-0.64,-0.133,0.4,0.05
168.76,0.761,0.017,-0.64,-0.095,0.423,0.027
168.8,0.761,0.017,-0.64,-0.107,0.45,0.023
168.84,0.761,0.017,-0.64,-0.13,0.415,0.0
168.88,0.761,0.017,-0.64,-0.091,0.419,0.042
168.92,0.761,0.017,-0.64,-0.103,0.461,0.015
168.96,0.761,0.017,-0.64,-0.103,0.461,-0.027
169.0,0.761,0.017,-0.64,-0.111,0.358,0.023
169.04,0.761,0.017,-0.64,-0.091,0.377,0.0
169.08,0.761,0.017,-0.64,-0.076,0.427,0.0
169.12,0.761,0.017,-0.64,-0.091,0.45,0.019
169.16,0.761,0.017,-0.64,-0.126,0.423,0.008
169.2,0.761,0.017,-0.64,-0.107,0.404,0.038
169.24,0.761,0.017,-0.64,-0.118,0.438,0.019
169.28,0.761,0.017,-0.64,-0.091,0.412,0.042
169.32,0.761,0.017,-0.64,-0.095,0.423,0.015
169.36,0.761,0.017,-0.64,-0.111,0.404,0.004
169.4,0.761,0.017,-0.64,-0.114,0.469,-0.023
169.44,0.761,0.017,-0.64,-0.118,0.427,0.008
169.48,0.761,0.017,-0.64,-0.107,0.446,0.027
169.52,0.761,0.017,-0.64,-0.111,0.442,0.004
169.56,0.761,0.017,-0.64,-0.111,0.4,0.027
169.6,0.761,0.017,-0.64,-0.175,0.423,-0.004
169.64,0.761,0.017,-0.64,-0.149,0.415,0.053
169.68,0.761,0.017,-0.64,-0.072,0.412,0.065
169.72,0.761,0.017,-0.64,-0.133,0.423,0.011
169.76,0.761,0.017,-0.64,-0.099,0.389,-0.015
169.8,0.761,0.017,-0.64,-0.133,0.351,-0.004
169.84,0.761,0.017,-0.64,-0.137,0.415,0.019
169.88,0.761,0.017,-0.64,-0.114,0.404,0.038
169.92,0.761,0.017,-0.64,-0.088,0.389,0.008
169.96,0.761,0.017,-0.64,-0.103,0.389,0.019
170.0,0.761,0.017,-0.64,-0.13,0.431,0.03
170.04,0.761,0.017,-0.64,-0.091,0.438,-0.004
170.08,0.761,0.017,-0.64,-0.091,0.4,0.019
170.12,0.761,0.017,-0.64,-0.149,0.377,0.057
170.16,0.761,0.017,-0.64,-0.107,0.389,0.015
170.2,0.761,0.017,-0.64,-0.057,0.423,-0.015
170.24,0.761,0.017,-0.64,-0.091,0.431,0.011
170.28,0.761,0.017,-0.64,-0.118,0.438,0.011
170.32,0.761,0.017,-0.64,-0.091,0.4,0.004
170.36,0.761,0.017,-0.64,-0.111,0.381,0.03
170.4,0.761,0.017,-0.64,-0.111,0.438,0.008
170.44,0.761,0.017,-0.64,-0.088,0.446,0.011
170.48,0.761,0.017,-0.64,-0.084,0.45,0.065
170.52,0.761,0.017,-0.64,-0.137,0.4,0.05
170.56,0.761,0.017,-0.64,-0.141,0.415,0.03
170.6,0.761,0.017,-0.64,-0.13,0.427,0.038
170.64,0.761,0.017,-0.64,-0.111,0.408,0.019
170.68,0.761,0.017,-0.64,-0.084,0.396,0.0
170.72,0.761,0.017,-0.64,-0.091,0.389,0.05
170.76,0.761,0.017,-0.64,-0.122,0.442,0.05
170.8,0.761,0.017,-0.64,-0.126,0.412,0.046
170.84,0.761,0.017,-0.64,-0.133,0.408,0.011
170.88,0.761,0.017,-0.64,-0.114,0.393,0.023
170.92,0.761,0.017,-0.64,-0.107,0.427,0.027
170.96,0.761,0.017,-0.64,-0.152,0.442,0.008
171.0,0.761,0.017,-0.64,-0.095,0.419,0.034
171.04,0.761,0.017,-0.64,-0.065,0.434,0.019
171.08,0.761,0.017,-0.64,-0.072,0.412,0.004
171.12,0.761,0.017,-0.64,-0.107,0.446,0.004
171.16,0.761,0.017,-0.64,-0.133,0.415,0.004
171.2,0.761,0.017,-0.64,-0.141,0.442,0.027
171.24,0.761,0.017,-0.64,-0.118,0.423,0.019
171.28,0.761,0.017,-0.64,-0.091,0.381,0.046
171.32,0.761,0.017,-0.64,-0.095,0.385,0.004
171.36,0.761,0.017,-0.64,-0.091,0.393,0.023
171.4,0.761,0.017,-0.64,-0.145,0.381,0.03
171.44,0.761,0.017,-0.64,-0.126,0.377,0.011
171.48,0.761,0.017,-0.64,-0.103,0.419,0.019
171.52,0.761,0.017,-0.64,-0.107,0.396,0.023
171.56,0.761,0.017,-0.64,-0.133,0.351,0.03
171.6,0.761,0.017,-0.64,-0.08,0.438,0.03
171.64,0.761,0.017,-0.64,-0.072,0.389,0.008
171.68,0.761,0.017,-0.64,-0.16,0.37,0.008
171.72,0.761,0.017,-0.64,-0.095,0.408,0.015
171.76,0.761,0.017,-0.64,-0.141,0.4,0.019
171.8,0.761,0.017,-0.64,-0.149,0.4,0.027
171.84,0.761,0.017,-0.64,-0.13,0.419,0.011
171.88,0.761,0.017,-0.64,-0.076,0.446,0.034
171.92,0.761,0.017,-0.64,-0.03,0.373,0.038
171.96,0.761,0.017,-0.64,-0.114,0.393,0.019
172.0,0.761,0.017,-0.64,-0.111,0.419,0.03
172.04,0.761,0.017,-0.64,-0.088,0.4,-0.004
172.08,0.761,0.017,-0.64,-0.107,0.412,0.015
172.12,0.761,0.017,-0.64,-0.164,0.427,0.004
172.16,0.761,0.017,-0.64,-0.122,0.393,0.0
172.2,0.761,0.017,-0.64,-0.088,0.396,0.019
172.24,0.761,0.017,-0.64,-0.107,0.423,0.015
172.28,0.761,0.017,-0.64,-0.118,0.415,0.008
172.32,0.761,0.017,-0.64,-0.118,0.427,0.0
172.36,0.761,0.017,-0.64,-0.141,0.415,-0.004
172.4,0.761,0.017,-0.64,-0.053,0.423,-0.027
172.44,0.761,0.017,-0.64,-0.099,0.431,0.015
172.48,0.761,0.017,-0.64,-0.091,0.423,0.019
172.52,0.761,0.017,-0.64,-0.111,0.408,0.008
172.56,0.761,0.017,-0.64,-0.16,0.45,0.015
172.6,0.761,0.017,-0.64,-0.137,0.427,0.011
172.64,0.761,0.017,-0.64,-0.111,0.4,0.008
172.68,0.761,0.017,-0.64,-0.091,0.396,0.042
172.72,0.761,0.017,-0.64,-0.141,0.423,0.053
172.76,0.761,0.017,-0.64,-0.152,0.446,0.065
172.8,0.761,0.017,-0.64,-0.118,0.419,0.042
172.84,0.761,0.017,-0.64,-0.114,0.465,0.015
172.88,0.761,0.017,-0.64,-0.069,0.427,0.038
172.92,0.761,0.017,-0.64,-0.133,0.354,0.019
172.96,0.761,0.017,-0.64,-0.145,0.396,-0.004
173.0,0.761,0.017,-0.64,-0.095,0.423,0.034
173.04,0.761,0.017,-0.64,-0.08,0.431,0.03
173.08,0.761,0.017,-0.64,-0.13,0.415,-0.004
173.12,0.761,0.017,-0.64,-0.091,0.434,0.004
173.16,0.761,0.017,-0.64,-0.069,0.427,0.038
173.2,0.761,0.017,-0.64,-0.057,0.412,-0.03
173.24,0.761,0.017,-0.64,-0.122,0.404,0.011
173.28,0.761,0.017,-0.64,-0.126,0.427,0.027
173.32,0.761,0.017,-0.64,-0.091,0.423,0.034
173.36,0.761,0.017,-0.64,-0.145,0.457,0.0
173.4,0.761,0.017,-0.64,-0.114,0.438,-0.008
173.44,0.761,0.017,-0.64,-0.038,0.408,0.011
173.48,0.761,0.017,-0.64,-0.095,0.393,0.053
173.52,0.761,0.017,-0.64,-0.149,0.377,0.0
173.56,0.761,0.017,-0.64,-0.133,0.438,0.0
173.6,0.761,0.017,-0.64,-0.122,0.457,-0.027
173.64,0.761,0.017,-0.64,-0.145,0.434,-0.015
173.68,0.761,0.017,-0.64,-0.111,0.423,0.011
173.72,0.761,0.017,-0.64,-0.076,0.309,0.057
173.76,0.761,0.017,-0.64,-0.118,0.454,0.042
173.8,0.761,0.017,-0.64,-0.114,0.495,0.038
173.84,0.761,0.017,-0.64,-0.111,0.434,0.046
173.88,0.761,0.017,-0.64,-0.114,0.377,0.011
173.92,0.761,0.017,-0.64,-0.13,0.465,0.038
173.96,0.761,0.017,-0.64,-0.13,0.442,0.019
174.0,0.761,0.017,-0.64,-0.126,0.362,0.065
174.04,0.761,0.017,-0.64,-0.08,0.408,0.042
174.08,0.761,0.017,-0.64,-0.141,0.45,0.034
174.12,0.761,0.017,-0.64,-0.111,0.431,0.0
174.16,0.761,0.017,-0.64,-0.118,0.423,-0.023
174.2,0.761,0.017,-0.64,-0.069,0.4,0.042
174.24,0.761,0.017,-0.64,-0.103,0.389,0.004
174.28,0.761,0.017,-0.64,-0.141,0.419,0.004
174.32,0.761,0.017,-0.64,-0.137,0.457,0.034
174.36,0.761,0.017,-0.64,-0.122,0.454,0.038
174.4,0.761,0.017,-0.64,-0.118,0.427,0.027
174.44,0.761,0.017,-0.64,-0.107,0.446,-0.008
174.48,0.761,0.017,-0.64,-0.088,0.4,0.027
174.52,0.761,0.017,-0.64,-0.126,0.393,0.034
174.56,0.761,0.017,-0.64,-0.171,0.492,-0.008
174.6,0.761,0.017,-0.64,-0.133,0.469,0.015
174.64,0.761,0.017,-0.64,-0.118,0.415,0.03
174.68,0.761,0.017,-0.64,-0.118,0.438,0.046
174.72,0.761,0.017,-0.64,-0.13,0.442,0.027
174.76,0.761,0.017,-0.64,-0.122,0.442,0.053
174.8,0.761,0.017,-0.64,-0.13,0.484,-0.019
174.84,0.761,0.017,-0.64,-0.111,0.442,-0.004
174.88,0.761,0.017,-0.64,-0.111,0.431,-0.011
174.92,0.761,0.017,-0.64,-0.118,0.427,0.011
174.96,0.761,0.017,-0.64,-0.114,0.442,0.042
175.0,0.761,0.017,-0.64,-0.122,0.396,-0.008
175.04,0.761,0.017,-0.64,-0.156,0.438,0.004
175.08,0.761,0.017,-0.64,-0.133,0.446,0.038
175.12,0.761,0.017,-0.64,-0.118,0.4,0.023
175.16,0.761,0.017,-0.64,-0.114,0.438,-0.023
175.2,0.761,0.017,-0.64,-0.084,0.4,0.046
175.24,0.761,0.017,-0.64,-0.137,0.404,0.004
175.28,0.761,0.017,-0.64,-0.141,0.438,0.023
175.32,0.761,0.017,-0.64,-0.111,0.4,0.061
175.36,0.761,0.017,-0.64,-0.111,0.423,-0.011
175.4,0.761,0.017,-0.64,-0.107,0.431,0.004
175.44,0.761,0.017,-0.64,-0.103,0.419,0.05
175.48,0.761,0.017,-0.64,-0.111,0.408,0.034
175.52,0.761,0.017,-0.64,-0.111,0.412,0.038
175.56,0.761,0.017,-0.64,-0.133,0.415,0.015
175.6,0.761,0.017,-0.64,-0.152,0.396,0.019
175.64,0.761,0.017,-0.64,-0.107,0.45,0.019
175.68,0.761,0.017,-0.64,-0.145,0.415,0.008
175.72,0.761,0.017,-0.64,-0.152,0.37,0.008
175.76,0.761,0.017,-0.64,-0.16,0.393,0.019
175.8,0.761,0.017,-0.64,-0.137,0.396,-0.004
175.84,0.761,0.017,-0.64,-0.141,0.431,0.019
175.88,0.761,0.017,-0.64,-0.072,0.427,0.027
175.92,0.761,0.017,-0.64,-0.061,0.415,0.023
175.96,0.761,0.017,-0.64,-0.08,0.412,0.046
176.0,0.761,0.017,-0.64,-0.114,0.408,0.05
176.04,0.761,0.017,-0.64,-0.095,0.373,0.008
176.08,0.761,0.017,-0.64,-0.122,0.4,-0.015
176.12,0.761,0.017,-0.64,-0.069,0.438,0.03
176.16,0.761,0.017,-0.64,-0.111,0.4,0.015
176.2,0.761,0.017,-0.64,-0.118,0.377,0.023
176.24,0.761,0.017,-0.64,-0.114,0.366,0.011
176.28,0.761,0.017,-0.64,-0.175,0.427,-0.004
176.32,0.761,0.017,-0.64,-0.099,0.431,0.034
176.36,0.761,0.017,-0.64,-0.027,0.438,0.038
176.4,0.761,0.017,-0.64,-0.015,0.408,-0.008
176.44,0.761,0.017,-0.64,-0.137,0.408,-0.004
176.48,0.761,0.017,-0.64,-0.084,0.431,0.03
176.52,0.761,0.017,-0.64,-0.05,0.358,0.008
176.56,0.761,0.017,-0.64,-0.141,0.419,0.004
176.6,0.761,0.017,-0.64,-0.13,0.434,0.027
176.64,0.761,0.017,-0.64,-0.088,0.454,0.053
176.68,0.761,0.017,-0.64,-0.118,0.442,0.008
176.72,0.761,0.017,-0.64,-0.152,0.412,0.015
176.76,0.761,0.017,-0.64,-0.111,0.396,0.027
176.8,0.761,0.017,-0.64,-0.126,0.408,-0.008
176.84,0.761,0.017,-0.64,-0.091,0.393,0.038
176.88,0.761,0.017,-0.64,-0.111,0.431,0.019
176.92,0.761,0.017,-0.64,-0.152,0.454,0.023
176.96,0.761,0.017,-0.64,-0.084,0.423,0.038
177.0,0.761,0.017,-0.64,-0.107,0.373,0.042
177.04,0.761,0.017,-0.64,-0.114,0.396,0.03
177.08,0.761,0.017,-0.64,-0.095,0.427,-0.011
177.12,0.761,0.017,-0.64,-0.099,0.415,0.0
177.16,0.761,0.017,-0.64,-0.13,0.427,0.004
177.2,0.761,0.017,-0.64,-0.103,0.423,-0.004
177.24,0.761,0.017,-0.64,-0.08,0.404,0.03
177.28,0.761,0.017,-0.64,-0.114,0.404,0.019
177.32,0.761,0.017,-0.64,-0.114,0.393,-0.03
177.36,0.761,0.017,-0.64,-0.057,0.393,-0.023
177.4,0.761,0.017,-0.64,-0.088,0.4,0.004
177.44,0.761,0.017,-0.64,-0.156,0.408,0.019
177.48,0.761,0.017,-0.64,-0.099,0.423,0.004
177.52,0.761,0.017,-0.64,-0.133,0.415,0.053
177.56,0.761,0.017,-0.64,-0.164,0.442,0.042
177.6,0.761,0.017,-0.64,-0.137,0.415,0.03
177.64,0.761,0.017,-0.64,-0.133,0.351,0.057
177.68,0.761,0.017,-0.64,-0.088,0.373,0.053
177.72,0.761,0.017,-0.64,-0.187,0.419,0.019
177.76,0.761,0.017,-0.64,-0.16,0.427,0.011
177.8,0.761,0.017,-0.64,-0.091,0.419,0.03
177.84,0.761,0.017,-0.64,-0.076,0.438,0.038
177.88,0.761,0.017,-0.64,-0.114,0.412,0.027
177.92,0.761,0.017,-0.64,-0.091,0.408,0.015
177.96,0.761,0.017,-0.64,-0.118,0.393,-0.015
178.0,0.761,0.017,-0.64,-0.137,0.362,0.042
178.04,0.761,0.017,-0.64,-0.103,0.412,-0.008
178.08,0.761,0.017,-0.64,-0.08,0.412,0.042
178.12,0.761,0.017,-0.64,-0.126,0.4,0.027
178.16,0.761,0.017,-0.64,-0.111,0.427,-0.015
178.2,0.761,0.017,-0.64,-0.111,0.419,0.0
178.24,0.761,0.017,-0.64,-0.137,0.381,0.011
178.28,0.761,0.017,-0.64,-0.114,0.396,0.05
178.32,0.761,0.017,-0.64,-0.133,0.442,0.008
178.36,0.761,0.017,-0.64,-0.103,0.434,-0.038
178.4,0.761,0.017,-0.64,-0.107,0.393,-0.015
178.44,0.761,0.017,-0.64,-0.118,0.381,0.027
178.48,0.761,0.017,-0.64,-0.122,0.396,0.038
178.52,0.761,0.017,-0.64,-0.084,0.408,0.046
178.56,0.761,0.017,-0.64,-0.114,0.434,0.0
178.6,0.761,0.017,-0.64,-0.114,0.434,0.038
178.64,0.761,0.017,-0.64,-0.114,0.377,-0.004
178.68,0.761,0.017,-0.64,-0.122,0.366,0.008
178.72,0.761,0.017,-0.64,-0.095,0.473,0.023
178.76,0.761,0.017,-0.64,-0.118,0.431,0.019
178.8,0.761,0.017,-0.64,-0.168,0.412,0.023
178.84,0.761,0.017,-0.64,-0.149,0.396,-0.008
178.88,0.761,0.017,-0.64,-0.133,0.419,0.038
178.92,0.761,0.017,-0.64,-0.137,0.412,0.027
178.96,0.761,0.017,-0.64,-0.118,0.404,-0.065
179.0,0.761,0.017,-0.64,-0.13,0.415,-0.034
179.04,0.761,0.017,-0.64,-0.122,0.454,0.069
179.08,0.761,0.017,-0.64,-0.084,0.434,0.019
179.12,0.761,0.017,-0.64,-0.16,0.4,-0.011
179.16,0.761,0.017,-0.64,-0.137,0.419,0.019
179.2,0.761,0.017,-0.64,-0.122,0.457,-0.015
179.24,0.761,0.017,-0.64,-0.156,0.389,0.023
179.28,0.761,0.017,-0.64,-0.084,0.419,0.03
179.32,0.761,0.017,-0.64,-0.057,0.431,0.019
179.36,0.761,0.017,-0.64,-0.111,0.431,0.008
179.4,0.761,0.017,-0.64,-0.088,0.412,0.004
179.44,0.761,0.017,-0.64,-0.107,0.415,0.0
179.48,0.761,0.017,-0.64,-0.095,0.415,-0.015
179.52,0.761,0.017,-0.64,-0.103,0.408,0.019
179.56,0.761,0.017,-0.64,-0.137,0.431,-0.004
179.6,0.761,0.017,-0.64,-0.126,0.4,0.004
179.64,0.761,0.017,-0.64,-0.137,0.438,0.053
179.68,0.761,0.017,-0.64,-0.141,0.4,0.05
179.72,0.761,0.017,-0.64,-0.095,0.408,0.03
179.76,0.761,0.017,-0.64,-0.126,0.427,-0.023
179.8,0.761,0.017,-0.64,-0.137,0.4,-0.008
179.84,0.761,0.017,-0.64,-0.122,0.404,0.03
179.88,0.761,0.017,-0.64,-0.091,0.415,0.008
179.92,0.761,0.017,-0.64,-0.111,0.419,-0.015
179.96,0.761,0.017,-0.64,-0.126,0.408,0.011
180.0,0.761,0.017,-0.64,-0.133,0.396,-0.004
180.04,0.761,0.017,-0.64,-0.152,0.358,0.034
180.08,0.761,0.017,-0.64,-0.171,0.389,0.034
180.12,0.761,0.017,-0.64,-0.107,0.381,0.038
180.16,0.761,0.017,-0.64,-0.126,0.393,0.042
180.2,0.761,0.017,-0.64,-0.099,0.415,-0.008
180.24,0.761,0.017,-0.64,-0.099,0.408,0.034
180.28,0.761,0.017,-0.64,-0.114,0.408,0.05
180.32,0.761,0.017,-0.64,-0.072,0.408,0.038
