,timestamp,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,squared norm,zero velocity,px,py,pz,vx,vy,vz,q0,q1,q2,q3,psi,theta,phi,Raap tijd,Gooi tijd,Lucht tijd,Start tot los,Start tot grond,Laatste zijde,Mean acc hand,Max acc hand,Mean acc roll,Max acc roll,Mean acc whole throw,Max acc whole throw,Mean acc hand with gravity,Max acc hand with gravity,Mean acc roll with gravity,Max acc roll with gravity,Mean acc whole throw with gravity,Max acc whole throw with gravity,Delta theta,Total rotation hand,Total rotation flight,Total rotation roll,Total rotation whole throw,Mean ang. vel. hand,Max ang. vel. hand,Mean ang. vel. flight,Max ang. vel. flight,Mean ang. vel. roll,Max ang. vel. roll
436,4265.0,0.220883669428325,-0.00595225169045948,-0.5390904364580593,340.31434796935247,1678.8388902239017,54.86261879518872,2937323.781703093,False,3.9196507458234637,22.535200262545303,-32.50290742043432,3.218863456500926,13.100742788126025,-20.38485919097875,-0.6458444857148943,-0.1259837014183304,-0.5873702529146457,0.4711785152567825,1.7461168341085327,0.6944697005802947,-1.2002578088807694,,,,,,,,,,,,,,,,,,,37.73795393422548,,,,,,,,,,
437,4273.0,-0.016727836758377877,0.03938711748754115,0.25933295917908183,-200.3461030582896,1854.0588691983662,-636.4442681803633,3882734.1579634054,False,3.9454638129268482,22.639956796337113,-32.66627778619595,3.234403320722008,13.088390655911262,-20.45773225221254,-0.5451651687806635,-0.15074432728863182,-0.6769649283904158,0.47094540264027185,2.035948433991829,0.6386732095847684,-1.5234628450620835,,,,,,,,,,,,,,,,,,,31.429126757319178,,,,,,,,,,
438,4275.0,0.11200686055535833,0.13848046081906606,0.26619438633480874,-335.5112158152001,1897.8638639419828,-809.2709899242515,4369374.557127564,False,3.9519368912337223,22.666130097482792,-32.70721589222917,3.2386749862571986,13.084910490229381,-20.480373779836192,-0.5166346972711284,-0.15350237776115838,-0.6994375369820378,0.4693748411000962,2.110394123121306,0.6170198352165481,-1.6021299175530974,,,,,,,,,,,,,,,,,,,8.355686713814649,,,,,,,,,,
439,4284.0,0.6913129984671713,0.5844005058109283,0.2970708085355801,-128.30887552674454,1270.7345310678543,-151.62753609144175,1654220.3256883386,False,3.98120062540522,22.78384278120199,-32.89229328157763,3.264377051921671,13.073463669628287,-20.64793496421991,-0.44029856780987114,-0.18611491624647214,-0.7539594645578301,0.45060352299867246,2.2464723971870795,0.519223896744651,-1.8105743186781014,,,,,,,,,,,,,,,,,,,23.17413519949414,,,,,,,,,,
440,4294.0,-0.03585702972250473,0.17358713947050997,-0.026536094215548343,116.44979410133732,-199.8617797456809,1222.4497748660951,1547888.7376195216,False,4.013905168767491,22.914635108195263,-33.09928971707354,3.2765316206676864,13.085001729242292,-20.75135213496885,-0.49827603234267026,-0.26420655271815036,-0.7167908161805526,0.41003270471128855,2.0036493596227642,0.5208904761057802,-1.764762089006401,,,,,,,,,,,,,,,,,,,25.623662326848475,,,,,,,,,,
441,4304.0,-0.05100654183635717,0.15610981473831445,-0.004651848014729457,81.88580564186884,-125.50659817492334,1142.2347061233072,1327157.3152236575,False,4.046738743232606,23.045527948576034,-33.30729491339219,3.29018327200393,13.093566346829217,-20.84968712980421,-0.5438011704657955,-0.3354857120904957,-0.6774735493174925,0.36436137824736947,1.7831649084025771,0.514782725824093,-1.7358859683271164,,,,,,,,,,,,,,,,,,,23.811542778701252,,,,,,,,,,
442,4314.0,0.009496813489445418,0.19287914794205752,0.01608875573826781,61.58223466863592,-27.483542199343134,1052.117329345695,1111498.5914281236,False,4.0797241024365105,23.176505299222516,-33.51630017397659,3.306888569018452,13.101903782848181,-20.951364994765786,-0.5758892486697182,-0.40036758798870914,-0.6392834715286977,0.3152364363219254,1.589211520892425,0.5050966833910414,-1.7290966343880088,,,,,,,,,,,,,,,,,,,21.88425246915164,,,,,,,,,,
443,4325.0,0.2782669434536714,-0.09945342059724344,0.159519131990273,57.535093211284334,-61.00677999891636,1078.5187367356762,1170234.7796465862,False,4.1160913905018175,23.32054063275482,-33.74753847679323,3.3053456256246667,13.086338677385632,-21.091962784970473,-0.6069102356619268,-0.4655091457190637,-0.5893808668230771,0.2599834512494405,1.3764975867866178,0.493093595744357,-1.7167804213562428,,,,,,,,,,,,,,,,,,,23.771635458707177,,,,,,,,,,
444,4335.0,0.36470926347892074,-0.27599734226846084,0.30332829155116503,-280.96735400381533,-533.0666292338489,977.49780366042,1318604.641379588,False,4.149128679461839,23.45125765677797,-33.95917395257944,3.302112175486464,13.057066129289977,-21.235132372924856,-0.6648912825595006,-0.4860600790457914,-0.5250265083498098,0.21450488913865942,1.1493705820091933,0.5116843607538333,-1.5981123698544244,,,,,,,,,,,,,,,,,,,22.92090148252617,,,,,,,,,,
445,4345.0,0.4388213681795989,-0.5387052379980383,-0.4185390238657594,-215.3978225852852,-625.8983458900294,919.2894966564414,1283238.1400252103,False,4.181915838160765,23.581940650963524,-34.17231733104755,3.2553195640522516,13.079532709211298,-21.39354332174055,-0.7163536070504711,-0.5013736658141243,-0.45169954067238566,0.1772836198023987,0.928315324951631,0.488591339080813,-1.4696221595814138,,,,,,,,,,,,,,,,,,,22.51705910559232,,,,,,,,,,
